,research,materials,engineering,science,chemical,quantum,ieee,degrees,fusion,optics,phys,award,matter,laser,journal,sciences,syllabushist,energy,laboratory,school
CSURtest94.csv,-0.0,-0.0,0.23536305234713564,4.53397811329962,-0.0,-0.0,-0.0,9.347284168561188,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.0610534050329923,-0.0,-0.0,-0.0,1.7747728482306036
CSURtest95.csv,4.912770880817103,-0.0,13.291116174062257,2.6571907957423964,-0.0,-0.0,109.85872164434659,-0.0,1.4829737207447413,-0.0,-0.0,3.8125912574527816,-0.0,-0.0,1.3701464339069362,4.301246092800722,-0.0,-0.0,-0.0,0.14838138001590784
CSURtest96.csv,-0.0,-0.0,0.2552649599547099,3.76573567487659,-0.0,-0.0,-0.0,7.6358222035916645,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.7233334500341244,-0.0,-0.0,-0.0,1.4693403281046176
CSURtest97.csv,-0.0,-0.0,0.26969521579636846,3.792006247034956,-0.0,-0.0,-0.0,7.6603595788653225,-0.0,-0.0,-0.0,4.222040964191196,-0.0,-0.0,-0.0,1.7353411506116263,-0.0,-0.0,-0.0,1.481767159246359
CSURtest98.csv,1.1530753473459427,-0.0,12.556833846459075,29.654582669274788,-0.0,-0.0,0.48693220322458636,-0.0,-0.0,-0.0,-0.0,2.307619383426443,-0.0,-0.0,0.4023695498810407,-0.032486266735494936,-0.0,-0.0,-0.0,0.2482520452198254
CSURtest99.csv,-0.5872267826622148,-0.0,0.31948642196426447,3.8678675882838864,-0.0,-0.0,-0.0,7.68482497063983,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.7523331392520947,-0.0,-0.0,-0.0,1.5053149823412992
CSURtest100.csv,-0.0,-0.0,0.3338107017960062,8.80306451261227,-0.0,-0.0,-0.0,7.709218590087898,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.7642929855569591,-0.0,-0.0,-0.0,1.5176824493671388
CSURtest101.csv,1.6733242606148777,-0.0,-0.2430884068323734,2.1600279629306693,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.5031497982211889,0.03560061555188176,-0.0,2.9510569395501562,-0.0,0.04800031756177001,-0.0,13.48005058519694
CSURtest102.csv,-0.0,-0.0,0.3518128102201586,3.950443048332735,-0.0,-0.0,-0.0,7.73354064776274,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.7944656754495214,-0.0,-0.0,-0.0,1.553989820597231
CSURtest103.csv,-0.0,-0.0,0.3530093266705737,3.8342309375760393,-0.0,-0.0,-0.0,7.480727376685604,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,6.117357850902477,-0.0,-0.0,-0.0,1.5103385030325187
CSURtest104.csv,-0.22527192372678703,-0.0,-0.21699784729436639,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.012523785709374,0.6611913280499142,-0.0,-0.0,-0.0,0.3546547965445586
CSURtest105.csv,-0.0,-0.0,0.3840111199733001,8.950257845438163,-0.0,-0.0,-0.0,7.782783719198168,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.8331240667788915,-0.0,-0.0,-0.0,1.589602059672851
CSURtest106.csv,-0.1363505491066776,-0.0,47.19468677021706,1.9774462052176311,-0.0,-0.0,3.029489257996954,0.5312525036847293,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.1881548698480913,-0.0,-0.0,-0.0,5.1146242732618745
CSURtest107.csv,1.4865010219064423,-0.0,0.3468732003902638,16.110295708323747,-0.0,-0.0,-0.0,6.603075158561369,-0.0,-0.0,-0.0,25.871231240148273,-0.0,-0.0,-0.0,1.5689460318351536,-0.0,-0.0,-0.0,1.3708774128185826
CSURtest108.csv,5.104998664508039,-0.0,0.28013360402308063,14.940400616560808,-0.0,-0.0,-0.0,5.171773559816916,-0.0,-0.0,-0.0,2.814561786965177,-0.0,-0.0,-0.0,4.923029141752322,-0.0,-0.0,-0.0,1.07824362469741
CSURtest109.csv,-0.0,-0.0,0.439777283843591,4.117901236623845,-0.0,-0.0,-0.0,7.885199898321715,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.8900328883791977,-0.0,-0.0,-0.0,1.6504051168173217
CSURtest110.csv,22.994384031500772,-0.0,8.045256588590052,7.9979084336974475,-0.0,-0.0,30.5375784597684,0.16097952244996205,-0.0,-0.0,-0.0,0.8638438448295443,-0.0,-0.0,11.953355552249501,-0.004677832982129925,-0.0,-0.0,5.706824337445462,0.11065183272359361
CSURtest111.csv,3.7793013113279006,-0.0,7.127544822296837,1.543578539547896,-0.0,-0.0,0.490556820587953,-0.0,-0.0,0.41894861316050824,-0.0,0.44714130633110566,-0.0,-0.0,-0.0,-0.011344412235269587,-0.0,-0.0,-0.0,0.28583697530721786
CSURtest112.csv,3.4925020088058654,-0.0,-0.07155825377462141,12.91578191832058,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,7.989407812124985,1.9931099826593401,-0.0,-0.0,-0.0,0.14256403458960867
CSURtest113.csv,-0.0,-0.0,-0.6695767242770667,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,7.9781579599367705,-0.0,-0.0,-0.0,1.3513899442521704
CSURtest114.csv,-0.0,-0.0,0.5522006440470912,9.4221100934083,-0.0,-0.0,-0.0,7.929068825580177,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.948043979821841,-0.0,-0.0,-0.0,1.7056182390884604
CSURtest115.csv,-0.0,-0.0,0.5661409070107096,4.374600553986813,-0.0,-0.0,-0.0,7.952745924735057,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.9596808709442475,-0.0,-0.0,-0.0,1.7176551726873246
CSURtest116.csv,1.5597633689814403,-0.0,0.3404689236626468,36.81114621335007,-0.0,-0.0,-0.0,4.681772744157258,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.1570665456620133,-0.0,-0.0,-0.0,1.015242403710986
CSURtest117.csv,-0.0,-0.0,0.7294268718182605,5.421798147322539,-0.0,-0.0,-0.0,9.829910885419157,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.4352044877093766,-0.0,-0.0,-0.0,2.138950322603304
CSURtest118.csv,2.1409573337368974,-0.0,0.38176469911512634,2.7877694902876873,-0.0,-0.0,41.21811135530736,5.040622311839284,-0.0,-0.0,-0.0,3.8286295781471447,-0.0,-0.0,-0.0,1.2527206888085525,-0.0,-0.0,-0.0,1.101455754172882
CSURtest119.csv,0.8762554641400324,-0.0,12.402509972439537,2.758102066916737,-0.0,-0.0,1.1577659531571711,2.0529700842353162,-0.0,-0.0,-0.0,0.21564427894288996,-0.0,-0.0,0.1940301234988989,0.5114355229213435,-0.0,-0.0,-0.0,0.4501369128973518
CSURtest120.csv,-0.0,-0.0,0.8195206355693057,5.538461654103957,-0.0,-0.0,-0.0,9.941797462263462,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.48138039988423,-0.0,-0.0,-0.0,2.186156693686324
CSURtest121.csv,-0.0,-0.0,0.707458876380402,4.708946140076262,-0.0,-0.0,-0.0,8.430746222944139,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.110800090153571,-0.0,-0.0,-0.0,1.861501320734738
CSURtest122.csv,-0.0,-0.0,0.6949407570338189,5.439545002695163,-0.0,-0.0,-0.0,8.140701727784288,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.0439906257196876,-0.0,-0.0,-0.0,1.804336528165059
CSURtest123.csv,-0.0,-0.0,0.869701265087566,5.6245063572641145,-0.0,-0.0,-0.0,10.019157514781943,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.5226212774625787,-0.0,-0.0,-0.0,2.2289856876369813
CSURtest124.csv,-0.0,-0.0,0.8861667665759126,5.650891800783085,-0.0,-0.0,-0.0,10.040690701047355,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.5357392811760886,-0.0,-0.0,-0.0,2.242698362887042
CSURtest125.csv,-0.0,-0.0,0.9025989220891478,5.6771941218427235,-0.0,-0.0,-0.0,10.06214636008949,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.548830718275416,-0.0,-0.0,-0.0,2.256383267192626
CSURtest126.csv,-0.0,-0.0,0.9189977991596242,5.703413582304965,-0.0,-0.0,-0.0,10.083524771034261,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.5618956425633375,-0.0,-0.0,-0.0,2.2700404567955212
CSURtest127.csv,-0.0,-0.0,0.9353634651829282,5.729550443206795,-0.0,-0.0,-0.0,10.104826212002633,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.5749341077336636,-0.0,-0.0,-0.0,2.2836699878236133
CSURtest128.csv,-0.0,-0.0,0.9516959874181563,5.75560496476285,-0.0,-0.0,-0.0,10.126050960114236,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.587946167371467,-0.0,-0.0,-0.0,2.2972719162911175
CSURtest129.csv,-0.0,-0.0,0.7887370194718596,4.710914923707265,-0.0,-0.0,-0.0,8.268088311585228,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.1192778240360206,-0.0,-0.0,-0.0,1.8829117984508807
CSURtest130.csv,-0.0,-0.0,0.8022869583836221,4.734759293173362,-0.0,-0.0,0.9512460027102553,8.290770854125498,-0.0,-0.0,-0.0,0.8529668931154202,-0.0,-0.0,-0.0,2.1306321510590633,-0.0,-0.0,-0.0,1.8946561684204337
CSURtest131.csv,-0.0,-0.0,0.8158145376602169,4.758542455970498,-0.0,-0.0,-0.0,8.31338685455344,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.1419677415688665,-0.0,-0.0,-0.0,1.9063811582415222
CSURtest132.csv,4.357784145140208,-0.0,11.796859048508544,7.953404950539669,-0.0,-0.0,131.3056008438659,0.2666785714412065,-0.0,0.23481393691770838,-0.0,-0.0,-0.0,-0.0,1.2059587305556216,0.5608912691316773,-0.0,-0.0,-0.0,0.1975926526149351
CSURtest133.csv,-0.0,-0.0,0.8808101258018528,4.851691105825441,-0.0,-0.0,-0.0,8.355689559574358,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.168860713498404,-0.0,-0.0,-0.0,1.9293118945272376
CSURtest134.csv,-0.0,-0.0,0.8942081288945891,4.875174113621267,-0.0,-0.0,-0.0,8.378115112754925,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.1801332205718387,-0.0,-0.0,-0.0,1.9409796966814832
CSURtest135.csv,-0.0,-0.0,1.1138531192239058,6.011914306503083,-0.0,-0.0,-0.0,10.309673713582647,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.689429654818556,-0.0,-0.0,-0.0,2.3964073916360653
CSURtest136.csv,-0.2322855997909788,-0.0,0.5288538638885637,13.99215933806797,-0.0,-0.0,-0.0,4.835394481119018,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,4.631626153429356,-0.0,-0.0,-0.0,1.127982597630709
CSURtest137.csv,-0.0,-0.0,-0.3108349061246374,4.955058699500495,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.2085839381122117,-0.0,-0.0,-0.0,1.0187712294685025
CSURtest138.csv,-0.0,-0.0,0.9383895146934631,4.978276370605554,-0.0,-0.0,-0.0,8.44992095563734,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.2301170935637,-0.0,-0.0,-0.0,1.9863854047418514
CSURtest139.csv,-0.0,-0.0,0.9516925022929789,5.001434443728313,-0.0,-0.0,-0.0,8.472070069078814,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.241288517501714,-0.0,-0.0,-0.0,1.9979590261861717
CSURtest140.csv,-0.0,-0.0,1.18428570544223,6.166472406364092,-0.0,-0.0,-0.0,10.424643797401126,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.764360031007388,-0.0,-0.0,-0.0,2.4662211740737416
MEURtest141.csv,1.95497650454976,44.03635767111765,21.99204166645233,7.169550327368093,-0.0,-0.0,-0.0,-0.0,-0.0,0.03030341764596296,-0.0,-0.0,-0.0,-0.0,3.291412793784558,0.048256777043098484,-0.0,-0.0,-0.0,3.160253167848034
MEURtest142.csv,-0.04285461463956858,-0.0,1.0014792983053407,1.2238705222168587,-0.0,-0.0,-0.0,-0.0,-0.0,0.09556074183378818,-0.0,-0.0,-0.0,0.811297489111938,-0.0,0.15052624035936246,-0.0,-0.0,0.8947795722699352,1.8001148377181266
MEURtest143.csv,2.258529557399814,38.06093015789429,2.6168945660878116,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.03656063036855882,-0.0,-0.0,0.8361367838672961,-0.0,-0.0,0.056993924720283376,-0.0,-0.0,-0.0,0.6740007312503983
MEURtest144.csv,1.399007660662743,9.234152399478718,17.422433662004003,0.2826013036880742,-0.0,-0.0,-0.0,-0.0,-0.0,0.02308740830906623,-0.0,-0.0,2.433356597904422,-0.0,5.571887275859254,0.035634953914159884,-0.0,-0.0,2.3767235009336796,0.4171607034315563
MEURtest145.csv,29.180888209466637,-0.0,0.2281377543983338,0.05579658999171331,-0.0,-0.0,-0.0,0.4874078177006126,56.49383897731675,0.021562729282838457,15.743021769439615,-0.0,1.5933574442218554,43.38177141371338,-0.0,0.032967168798024825,-0.0,21.70833766181252,3.29869732618718,0.3821995770604465
MEURtest146.csv,-0.0,-0.0,1.1171502258281238,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.10653527322940001,-0.0,-0.0,-0.0,0.8419393998439533,-0.0,0.1614085525922289,-0.0,-0.0,0.9403083464045412,1.8536685719550623
MEURtest147.csv,9.363882738013798,81.17828123434295,3.318226503579017,5.548951741500663,-0.0,-0.0,-0.0,-0.0,-0.0,4.537590190007145,-0.0,-0.0,-0.0,1.3555521680814786,58.311070645279464,0.030519699304645827,-0.0,4.162575074559935,-0.0,0.34694227173354114
MEURtest148.csv,22.862598148157748,0.3145930184603474,7.341246001122793,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0406536296916257,-0.0,-0.0,-0.0,-0.0,0.45515526843246673,5.165779052090682,-0.0,-0.0,-0.0,0.6136242219289696
MEURtest149.csv,1.2397250469412822,0.15491812300712168,2.525217591489884,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.02015820340156044,-0.0,-0.0,-0.0,-0.0,27.665403550534542,0.028163872172636086,-0.0,-0.0,-0.0,0.2998900685765827
MEURtest150.csv,1.1408618701189095,0.2873963733919981,0.22022711387772484,22.19592331298511,0.2689273084835469,5.184167957598859,-0.0,-0.0,5.302072710291869,0.022859710107084735,0.24875976333880923,-0.0,89.27556163287792,5.740875382210257,0.255489255468978,0.031743816148928496,-0.0,33.21690825495262,20.321754993899336,0.3353964720171583
MEURtest151.csv,6.126936934284449,35.61152791006965,0.462472208639662,2.688009415675369,0.5614918196878009,8.87701996930256,-0.0,-0.0,-0.0,0.04828292214875227,2.6730894264432843,-0.0,0.8406520271668805,-0.0,-0.0,0.06665387004963508,-0.0,0.8098146472809096,-0.0,0.6989097854765169
MEURtest152.csv,25.957050160098042,22.176801213953084,0.18601164984034427,-0.0,-0.0,60.312948366247184,-0.0,0.340144917571645,-0.0,0.01953410771972456,19.825946257980664,-0.0,6.637914664752308,-0.0,-0.0,0.566927968342388,-0.0,-0.0,1.776527463055654,0.27901247903028037
MEURtest153.csv,14.701617754958548,-0.0,0.9979408579730021,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.10535953818210864,-0.0,-0.0,-0.0,1.6192925100808506,-0.0,0.14769421298585117,-0.0,-0.0,-0.0,1.485870984786359
MEURtest154.csv,0.3194179322823719,43.23629661102243,4.758359546085164,1.845259541931655,-0.0,-0.0,-0.0,-0.0,-0.0,0.029292727424068313,-0.0,-0.0,-0.0,-0.0,9.419403107860168,0.040830382464126465,-0.0,-0.0,-0.0,0.40771914752283855
MEURtest155.csv,-0.0,-0.0,1.3698065335052632,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.1437287141620316,-0.0,-0.0,-0.0,-0.0,-0.0,0.19924296958528176,-0.0,-0.0,-0.0,1.9764262334584068
MEURtest156.csv,-0.2560138761432986,-0.0,0.6721056501681621,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,30.780693099058087,-0.0,-0.0,-0.0,-0.0,-0.0,0.09786311863049427,-0.0,-0.0,-0.0,0.9635425446899735
MEURtest157.csv,-0.1404353523612988,-0.0,0.3744950015527741,-0.0,-0.0,-0.0,-0.0,-0.0,2.01307588843084,0.039583988344226564,46.78827861163917,-0.0,-0.0,1.628827694272942,-0.0,0.05454306595998211,-0.0,-0.0,0.2676471634952705,0.533434802400209
MEURtest158.csv,9.91563985157362,-0.04764487109096353,2.0513463617480405,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0842132349575984,0.3352231521821768,-0.0,-0.0,-0.0,-0.0,0.04606011621542239,-0.0,-0.0,-0.0,2.2563938065832962
MEURtest159.csv,4.965951558926566,0.09436277222717383,0.12190847254971797,0.11761097508706028,-0.0,0.8628542524513091,-0.0,-0.0,20.158291301640226,1.1602490345497376,117.8359105375136,0.8696002059323834,3.593451653127019,13.065320620655662,-0.0,1.1828327751992753,-0.0,-0.0,1.7144956836304952,0.17087504548306587
MEURtest160.csv,-0.16497099656922637,-0.0,0.49159420587178415,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.05774606022674003,25.66117495247488,-0.0,-0.0,-0.0,-0.0,0.07458866043346321,-0.0,0.7467990802910228,0.5400956568474072,0.6848705527546687
MEURtest161.csv,2.978196669789453,38.76350396898522,2.7740932113733923,15.639597992082926,-0.0,-0.0,-0.0,-0.0,-0.0,31.063279782259723,2.2813516086330314,-0.0,-0.0,19.01698460481954,-0.0,0.06710560007165006,-0.0,-0.0,6.103853614811395,0.6128264379941312
MEURtest162.csv,0.5007661285919847,-0.05973808583955931,19.958952761985227,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0531773976689367,-0.0,-0.0,-0.0,-0.0,-0.0,0.0654867900266393,-0.0,-0.0,-0.0,0.5948922383817207
MEURtest163.csv,4.514646021629434,7.7371765278198765,0.6948157726483739,0.6454023897193031,-0.0,-0.0,-0.0,-0.0,-0.0,0.08393608226595228,23.595161966331656,-0.0,-0.0,-0.0,-0.0,0.10307894780132892,-0.0,-0.0,4.826747641737145,0.9315534591454004
MEURtest164.csv,3.631933061929942,-0.0,0.5622818231592727,-0.0,-0.0,0.5115776901717157,0.5751985278000302,-0.0,3.272217672346095,0.06811126314534732,0.5794535304768722,-0.0,-0.010306284943518634,43.18792492910479,0.5327122266062463,1.4502577133887327,-0.0,0.8014011318965589,2.7885463822468832,0.7499159384698938
MEURtest165.csv,2.7402772775538202,-0.0,0.4266207523046629,0.23506706939962765,-0.0,-0.0,-0.0,-0.0,58.37506466560758,0.05180916239288541,-0.0,0.575030558679875,-0.0,5.445683605961318,-0.0,1.3814439214597618,-0.0,-0.0,0.4502650188959244,0.5660467383764064
MEURtest166.csv,-0.0,-0.0,2.589718095006969,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.3152334756012834,-0.0,-0.0,-0.0,-0.0,-0.0,0.3993988943877795,-0.0,-0.0,-0.0,3.418576307897728
MEURtest167.csv,5.9095325614412015,-0.0,0.9325517692988015,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.11400741164918472,-0.0,-0.0,-0.0,-0.0,4.295317491687108,0.14402184759196449,-0.0,-0.0,1.382531031127316,1.2253525650279573
MEURtest168.csv,-0.0,-0.0,2.6391348480196193,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.32350688022417873,-0.0,-0.0,-0.0,1.6319980869903479,-0.0,0.4075027249689977,-0.0,-0.0,1.7789666884152078,3.450998336555906
MEURtest169.csv,36.611021902580546,0.22903240735932678,22.9032656004258,-0.0,-0.0,-0.0,-0.0,-0.0,0.4539971361392024,0.039455646988677595,-0.0,-0.0,-0.0,-0.0,6.378954064545155,0.049560598608044154,-0.0,-0.0,-0.0,0.417264681586964
MEURtest170.csv,25.497781787934482,0.5064296658331107,18.65142461068509,0.6224860463555156,0.6560199127992912,-0.0,-0.0,-0.0,-0.0,0.08733650475132912,-0.0,-0.0,-0.0,-0.0,-0.0,0.10940389714260607,-0.0,0.954680364905738,-0.0,0.9173969253147382
MEURtest171.csv,-0.0,-0.0,2.7928226695676175,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.33620445591928144,-0.0,-0.0,-0.0,-0.0,-0.0,0.42002777365109717,-0.0,-0.0,-0.0,3.507186643682538
MEURtest172.csv,-0.0,-0.0,1.7584032212778609,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.21260036744715055,-0.0,-0.0,-0.0,5.175418406736108,-0.0,0.2649121347321358,-0.0,-0.0,5.358674428933567,2.1995565327144027
MEURtest173.csv,1.0618833032933295,-0.0,12.86831732010718,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.1147667634466748,9.823641520223715,-0.0,-0.0,4.121821407228464,0.8295564747778462,0.14264047575083608,-0.0,1.2162448380300501,4.238742378222565,1.1786418841590673
MEURtest174.csv,-0.0,-0.0,2.3952745242735003,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.2904877418302431,-0.0,-0.0,-0.0,1.3931476675807462,-0.0,0.360137525421953,-0.0,-0.0,1.514699172079564,2.963415563042424
MEURtest175.csv,-0.0,-0.0,1.810328976065835,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.22038082393905278,-0.0,-0.0,-0.0,1.05044065837804,-0.0,0.2725535114624221,-0.0,-0.0,1.1414162429642527,2.2313042747133474
MEURtest176.csv,7.35924077800849,-0.0,1.270017352310859,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.1551032459102887,-0.0,-0.0,-0.0,1.6376842028455247,-0.0,0.19136360062681038,-0.0,-0.0,1.726149440909148,1.559396531629476
MEURtest177.csv,13.515795531121496,67.78133600231551,3.875107167219623,2.0243186866749796,-0.0,13.272890259449895,-0.0,1.4401896864789867,-0.0,0.050133688858736966,-0.0,-0.0,-0.0,-0.0,-0.0,0.06170937828040983,-0.0,0.5095523930552732,-0.0,0.5007591109893522
MEURtest178.csv,-0.0,-0.0,1.8797461703836658,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.22833971834619254,-0.0,-0.0,-0.0,-0.0,-0.0,0.2804195759824998,-0.0,-0.0,-0.0,2.267492325634967
MEURtest179.csv,-0.0,-0.0,3.031832501642049,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.36945987650487905,-0.0,-0.0,-0.0,1.703754249292924,-0.0,0.4527103023997484,-0.0,-0.0,1.8488710241787614,3.644387500085529
MEURtest180.csv,11.507395975072226,-0.0,1.59035081112622,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0366045705159358,-0.0,-0.0,-0.0,-0.0,-0.0,0.04475425548147411,-0.0,-0.0,-0.0,1.6776501686732839
CEURtest181.csv,1.3466314851926486,50.06690688509359,7.2680604096993,0.2640268649749099,8.067250512164652,-0.0,-0.0,-0.0,0.4120500432929883,1.8655343413829657,-0.0,1.8200974125365181,-0.0,1.359629549590001,0.3936266348125231,0.050095911384731386,-0.0,4.399326808735122,1.3973923952286103,1.8692863201131573
CEURtest182.csv,2.9387179919211692,16.26923937327983,9.133373303938189,0.21477339570003035,6.652480931105969,-0.0,-0.0,-0.0,-0.0,1.0638594568233148,-0.0,-0.0,-0.0,-0.0,4.882433379041652,0.13293240869019718,-0.0,-0.0,-0.0,1.0687869140382835
CEURtest183.csv,5.249733818226332,47.320172752404055,3.3788627266120703,-0.0,15.09075084153206,-0.0,-0.0,-0.0,-0.0,0.6568559443758097,3.0488593061233846,0.6166062598055905,-0.0,-0.0,-0.0,0.08237218448963204,-0.0,-0.0,-0.0,0.6598785803241616
CEURtest184.csv,0.27391033676149185,-0.0,7.657556644331225,-0.0,48.82626827104961,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.6801492985132264,-0.0,-0.0,7.774531119933059,1.6499067706461523,-0.0,3.326459986706656,-0.0,0.7275535818535916
CEURtest185.csv,0.3530834104063487,-0.0,37.17068153597658,-0.0,21.051253030295836,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,9.77464157926588,-0.0,-0.0,4.205699889741467,0.11859894896742525,-0.0,-0.0,-0.0,0.9280523966091707
CEURtest186.csv,7.103881768791999,-0.0,1.4222059673212393,8.175701003505186,2.811320566988536,-0.0,-0.0,-0.0,82.44812846835491,-0.0,-0.0,-0.0,2.0902031156339596,0.20693462191049572,-0.0,0.05839702372119954,-0.0,0.4506885095636737,0.2241565388816632,0.4554828843670962
CEURtest187.csv,13.256834935837944,2.852039911534143,8.192510125359401,-0.0,38.536045736488774,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.468398604857239,-0.0,-0.0,15.065816667686896,0.10100075847950599,-0.0,34.66344381332156,-0.0,0.7854561731410707
CEURtest188.csv,-0.0,-0.0,2.0307333084184296,-0.0,13.993471797758406,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.2936524476280465,-0.0,-0.0,-0.0,2.2766298801800615
CEURtest189.csv,0.5131332168923869,-0.0,20.33261922100211,-0.0,28.0083556007398,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.16233177065024396,-0.0,13.194099506874586,-0.0,1.2537544872847446
CEURtest190.csv,0.35848715859866664,-0.0,22.952165377746145,-0.0,42.023165721528215,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.11276507728271472,-0.0,-0.0,-0.0,0.8681225872349921
CEURtest191.csv,9.57318817787988,-0.0,2.7220376646999576,2.3611651343461357,3.7880054432234727,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,6.39717725252345,-0.0,-0.0,2.76204661755735,0.08122711435392335,-0.0,-0.0,-0.0,0.6234604321747157
CEURtest192.csv,-0.10217970207503475,-0.0,9.424765819142133,4.273144439576815,6.8501783844309925,-0.0,-0.0,-0.0,-0.0,-0.0,1.093485291401621,-0.0,-0.0,-0.0,-0.0,0.1474473233274352,-0.0,1.1031294211411733,-0.0,1.1285421834271867
CEURtest193.csv,0.21800214535548712,1.8015716225947873,5.230836438654941,0.3348345762139504,6.508786178521733,0.30436242675572267,-0.0,-0.0,-0.0,1.8966809702890668,-0.0,0.47239436814145797,-0.0,5.250061840832984,0.4922295189892433,0.06670539692529733,-0.0,15.052171585910164,-0.0,0.509005676665792
CEURtest194.csv,1.8658925933905404,-0.0,0.5215446184961358,2.1224807894008513,7.179767407649134,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.522154434797087,-0.0,-0.0,2.46815265577487,0.07389555973812638,-0.0,5.8100762586289365,2.521867845024336,0.5623574398138027
CEURtest195.csv,21.87669501255799,29.237781131725228,3.5901284883275624,0.7645618635456436,6.9570866668213425,-0.0,-0.0,-0.0,-0.0,0.760294756735553,-0.0,-0.0,-0.0,-0.0,0.7841397000571229,0.15114404965841505,-0.0,-0.0,-0.0,1.147156138575794
