,physics,history,research,theory,computer,science,engineering,systems,publication,areas,quantum,view,details,experiment,data,matter,award,software,graduate,studies
C:/Users/huang/Dropbox/AlexXuRichard/School tests/Stan p&h&cs\test122.csv,-0.0,-0.0,-7.039190875486908,-1.8326303070242056,1.32960653853032,-1.985506628113026,-1.188756916497908,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
C:/Users/huang/Dropbox/AlexXuRichard/School tests/Stan p&h&cs\test123.csv,-0.0,-0.0,8.038387328100134,-0.0,37.33847674260142,1.1009853256574422,2.9418361737655543,8.26165111013996,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.09425624853224779,-0.0,2.3789758060639485,-0.019171068934411218,1.5815230583390196,-0.0
C:/Users/huang/Dropbox/AlexXuRichard/School tests/Stan p&h&cs\test124.csv,-0.0,-0.0,-7.4050222720272485,-0.0,-2.191598909286966,-2.9691362612070766,-1.354579097965587,-0.0,-0.0,-0.0,-0.0,-0.0,-0.6275175870640122,-0.0,-0.614170510497068,-0.0,-0.5057179183789376,-0.0,-0.0,-0.0
C:/Users/huang/Dropbox/AlexXuRichard/School tests/Stan p&h&cs\test125.csv,-0.0,-0.0,-3.4979502453468037,-0.0,-0.6614402817144429,-0.9851556885366783,-0.0,-0.36460717468738046,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.01717651228672823,-0.0,-0.0,-0.0,-0.0,-0.0
C:/Users/huang/Dropbox/AlexXuRichard/School tests/Stan p&h&cs\test126.csv,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.19649461745236296,-0.0,-0.0,-0.0,-0.0,15.982655955776156,-0.0,-0.0
C:/Users/huang/Dropbox/AlexXuRichard/School tests/Stan p&h&cs\test127.csv,-0.0,-0.0,-0.0,-0.0,1.8378643189443788,1.3940593516277542,-0.0,-0.16601425141108703,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0832085201720292,-0.0,3.0753929965230133,-0.0
C:/Users/huang/Dropbox/AlexXuRichard/School tests/Stan p&h&cs\test128.csv,-0.0,-0.0,-0.0,-0.0,-0.9065122311949048,-1.2299724783182913,-0.7820429532677997,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0776099017410565,-0.16818632763992838,-0.0
C:/Users/huang/Dropbox/AlexXuRichard/School tests/Stan p&h&cs\test129.csv,-0.0,-4.1484097175097165,-0.0,-0.0,13.903316724252045,6.051441030077312,-0.0679539520262999,2.621166085088542,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.5496470273526075,0.7182959416916271,-0.0,-0.0
C:/Users/huang/Dropbox/AlexXuRichard/School tests/Stan p&h&cs\test13.csv,-0.0,16.193899154560896,0.3674323868283155,-0.0,-0.0,-0.0,-0.0,-0.0,248.73715221141464,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.15633937278702237,5.169374390469938
C:/Users/huang/Dropbox/AlexXuRichard/School tests/Stan p&h&cs\test130.csv,-1.9554277189889584,-2.533396565436016,-1.316692492516661,-0.0,-0.3865101058027162,-0.5248259902165432,-0.0,-0.0,-0.3038942523962383,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.08889407524520783,-0.05005345531825484,-0.07165186045155114,-0.0
C:/Users/huang/Dropbox/AlexXuRichard/School tests/Stan p&h&cs\test131.csv,-0.0,-0.0,-0.0,-0.0,1.4589821734863786,1.1645973277002026,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
C:/Users/huang/Dropbox/AlexXuRichard/School tests/Stan p&h&cs\test132.csv,-0.0,-8.212558790207513,-7.522259765057112,-0.0,-0.5875772180784766,-1.87795007270035,-1.4439002241431123,-0.0,-0.8752426407303193,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.1665829989740075,-0.0,-0.0
C:/Users/huang/Dropbox/AlexXuRichard/School tests/Stan p&h&cs\test133.csv,-0.0,-0.0,18.1575131537678,0.42082908817936787,-0.0,-0.0,2.010185287066242,2.9944589471909246,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
C:/Users/huang/Dropbox/AlexXuRichard/School tests/Stan p&h&cs\test134.csv,-0.329334164710264,-0.0,0.25950659370520895,0.033094531250323286,0.17582214674625057,0.002865425399713563,0.23547991848947958,118.37543646623796,-0.0,-0.0,-0.0,0.153773917038748,-0.0,-0.0,9.07080582825341,-0.0,0.4766862458611467,0.0173369453029783,2.848205084310481,-0.0
C:/Users/huang/Dropbox/AlexXuRichard/School tests/Stan p&h&cs\test135.csv,-0.0,-0.0,16.918363468733883,-0.0,2.488316018291055,15.476316838417906,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.3340601555242806,-0.0,-0.0,-0.0,-0.0,11.556635030729643
C:/Users/huang/Dropbox/AlexXuRichard/School tests/Stan p&h&cs\test136.csv,-0.0,-0.0,-0.7517040234357897,-0.0,1.6477111012272203,0.0694935730183488,-0.43445812326450717,0.5743799549946547,-0.0,-0.2320284640198913,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,17.777573648467868,-0.0,-0.0,-0.0
C:/Users/huang/Dropbox/AlexXuRichard/School tests/Stan p&h&cs\test137.csv,-0.0,-0.0,1.9691601692963003,-0.0,4.420371451351367,49.87968558461078,11.453567887998664,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,22.871539028548654,-0.0,12.763653767096903,-0.0,-0.0,-0.0
C:/Users/huang/Dropbox/AlexXuRichard/School tests/Stan p&h&cs\test138.csv,-0.0,-0.0,0.03252026009313536,-0.0,-0.0,-0.02370261366773105,-0.0,5.596856819340714,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,19.137306454591414,-0.0,-0.0,-0.0,-0.0,-0.0
C:/Users/huang/Dropbox/AlexXuRichard/School tests/Stan p&h&cs\test139.csv,-0.0,-0.0,6.342011217491518,-0.0,-0.023687004124078648,0.39585125123764864,-0.0,3.866156380301905,-0.0,-0.0,-0.0,-0.03040480508947748,-0.026461782259528985,-0.0,0.17249372104189073,-0.0,0.025274025774279868,-0.0,0.0008577711449139769,-0.0
C:/Users/huang/Dropbox/AlexXuRichard/School tests/Stan p&h&cs\test14.csv,-0.0,85.37590415968359,17.973009490393142,-0.0,-0.0,7.43615058078837,-0.0,0.5718845179336809,-0.0,0.6449407299842389,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.3600418897546671,2.0895906532750588
C:/Users/huang/Dropbox/AlexXuRichard/School tests/Stan p&h&cs\test140.csv,-0.0,-0.0,-1.4096756387715994,-0.0,24.502687467432942,0.7328512503269701,2.227216997042034,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,5.716477918372402,-0.0,-0.0,-0.0
C:/Users/huang/Dropbox/AlexXuRichard/School tests/Stan p&h&cs\test141.csv,-0.0,-0.0,-1.8878242147068809,-0.0,-0.5508430246272105,-0.7446059665078585,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.1654079056943545,-0.0,-0.0,-0.0,-0.0,-0.0
C:/Users/huang/Dropbox/AlexXuRichard/School tests/Stan p&h&cs\test15.csv,-0.8567632559436504,178.41130854244997,12.677885388518032,-0.0,-0.0,39.56672840821855,-0.0,-0.0,11.133185020958367,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.3215289149069334,27.714945255809713
C:/Users/huang/Dropbox/AlexXuRichard/School tests/Stan p&h&cs\test16.csv,-0.0,272.4466658449201,0.3419316586240971,-0.0,-0.0,-0.0,-0.0,-0.0,22.402489758969562,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,7.8305015842453844,-0.0,0.13573042925113762,6.298808207477754
C:/Users/huang/Dropbox/AlexXuRichard/School tests/Stan p&h&cs\test17.csv,-0.0,85.48197612970081,-0.4710520169392058,-0.0,-0.0,-0.0,-0.0,-0.0,8.465785551364341,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.7284309765382937,6.225886387896139
C:/Users/huang/Dropbox/AlexXuRichard/School tests/Stan p&h&cs\test18.csv,-0.0,102.51723945931556,-0.4080967096170957,-0.0,-0.0,-0.0,-0.0,-0.0,7.359088792361085,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.31659040764693086,1.8360659560331394
C:/Users/huang/Dropbox/AlexXuRichard/School tests/Stan p&h&cs\test19.csv,-0.0,163.55245589620478,2.6371413814073903,-0.0,-0.0,-0.0,-0.0,-0.0,93.0216202841664,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.98600995302948,0.09324206197288598
C:/Users/huang/Dropbox/AlexXuRichard/School tests/Stan p&h&cs\test2.csv,-0.0,340.58762550272576,8.57998320009324,-0.0,-0.0,-0.0,-0.0,-0.0,48.17951100731581,1.053868294496512,-0.0,-0.0,-0.0,-0.0,2.623006240496496,-0.0,-0.0,-0.0,14.346019256640547,0.048400872377797666
C:/Users/huang/Dropbox/AlexXuRichard/School tests/Stan p&h&cs\test20.csv,-0.0,15.511929548324954,1.709836342599136,-0.0,-0.0,-0.0,-0.0,-0.0,206.14584027968002,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.1560545674622645,2.608642398709772
C:/Users/huang/Dropbox/AlexXuRichard/School tests/Stan p&h&cs\test21.csv,-0.0,57.63476857790094,-0.30112105275708356,-0.0,-0.0,0.93615264109976,-0.0,-0.0,164.1729693177802,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.24650629592878004,8.259328118487712
C:/Users/huang/Dropbox/AlexXuRichard/School tests/Stan p&h&cs\test22.csv,-0.0,253.78079794470855,-0.18242593700128582,-0.0,-0.0,-0.0,-0.0,-0.0,24.0370036873124,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,14.822297898833853,-0.0,0.14995912244095655,34.65824215852779
C:/Users/huang/Dropbox/AlexXuRichard/School tests/Stan p&h&cs\test23.csv,-0.0,42.145832812991806,6.640899602268306,-0.0,-0.0,8.460962636715024,-0.0,-0.0,23.31667755550514,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.42497035713771064,0.1896950714730482
C:/Users/huang/Dropbox/AlexXuRichard/School tests/Stan p&h&cs\test24.csv,-0.0,229.86467210593503,-0.1978200400908938,-0.0,-0.0,20.87888675732429,-0.0,-0.0,26.329612873456508,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,7.038372582547695,-0.0,0.16465879210299192,29.94630807901421
C:/Users/huang/Dropbox/AlexXuRichard/School tests/Stan p&h&cs\test25.csv,-0.0,91.89942653132606,26.785274578064886,-0.0,-0.0,-0.0,-0.0,-0.0,8.176313633251967,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,25.152391690006983,-0.0,0.35793224976327936,90.95511457116778
C:/Users/huang/Dropbox/AlexXuRichard/School tests/Stan p&h&cs\test26.csv,-0.0,163.93413474072588,0.5720881757991179,-0.0,-0.0,0.2020612433467638,-0.0,0.33791371016761673,1.0209804447673427,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,4.308894159180682,0.10215475906141913
C:/Users/huang/Dropbox/AlexXuRichard/School tests/Stan p&h&cs\test27.csv,-0.0,62.78015403716188,0.7914018346694996,-0.0,-0.0,-0.0,-0.0,-0.0,16.790163311771416,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,5.080722397615149,-0.0,0.3086276355199931,5.121716089288393
C:/Users/huang/Dropbox/AlexXuRichard/School tests/Stan p&h&cs\test28.csv,-0.0,130.02759978224466,-0.3181029226244044,-0.0,-0.0,24.751907108004744,-0.0,-0.0,14.867709096371133,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.27354126161550946,0.12589103203087038
C:/Users/huang/Dropbox/AlexXuRichard/School tests/Stan p&h&cs\test29.csv,-1.293277533046539,134.58511096629002,0.5149008128973341,-0.0,-0.0,158.55935889718577,-0.0,-0.0,106.9367563092706,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.2575580312143178,0.11858957161155215
C:/Users/huang/Dropbox/AlexXuRichard/School tests/Stan p&h&cs\test3.csv,-0.0,33.8124520657409,15.95100767661686,-0.0,-0.0,-0.0,-0.0,-0.0,76.9497519485082,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.3346640592617188,8.311087280175508
C:/Users/huang/Dropbox/AlexXuRichard/School tests/Stan p&h&cs\test30.csv,-0.0,120.16134291680015,-0.33457465306230094,-0.0,-0.0,-0.0,-0.0,-0.0,92.58991113802767,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0616200966726925,-0.0,0.2939626418666379,1.6677419132224927
C:/Users/huang/Dropbox/AlexXuRichard/School tests/Stan p&h&cs\test31.csv,-0.0,376.1957028331342,-0.12123428448561241,0.0922817097165604,-0.0,0.09766613690077439,-0.0,-0.0,158.3491806089299,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.2213240032497758,-0.0,0.10696647968497598,5.888476194239993
C:/Users/huang/Dropbox/AlexXuRichard/School tests/Stan p&h&cs\test32.csv,-0.0,196.23001705809014,2.3175988096567814,-0.0,-0.0,0.17757325523616183,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.19407429403182805,1.1028564334668933
C:/Users/huang/Dropbox/AlexXuRichard/School tests/Stan p&h&cs\test33.csv,-0.0,-5.032366100424481,-0.886822718188448,-0.0,-0.0,24.59814267605636,0.16770241930392496,-0.0,-0.0,-0.10599083828380662,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.059290011052403904,-0.0,-0.05012681625822159,-0.049276644953339846
C:/Users/huang/Dropbox/AlexXuRichard/School tests/Stan p&h&cs\test34.csv,-0.0,119.29092443713579,3.560141797693564,-0.0,-0.0,0.273709250246713,-0.0,-0.0,6.74404090700253,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.29778418344669216,4.909566861607281
C:/Users/huang/Dropbox/AlexXuRichard/School tests/Stan p&h&cs\test35.csv,-0.0,28.366431746266212,2.173746743835921,-0.0,-0.0,0.16741488157713252,-0.0,-0.0,232.797595553376,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.007437734046923,-0.0,0.18176741624329373,2.994735063458413
C:/Users/huang/Dropbox/AlexXuRichard/School tests/Stan p&h&cs\test36.csv,-0.0,97.41505029327487,0.9312354645900559,-0.0,-0.0,0.3252292453884657,-0.0,-0.0,55.14946064856596,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.35238876221922893,2.0024755712632567
C:/Users/huang/Dropbox/AlexXuRichard/School tests/Stan p&h&cs\test37.csv,-0.0,50.3623359597973,0.48339962242663814,-0.0,-0.0,-0.0,-0.0,-0.0,232.84420851055427,0.3054932898385503,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.1824587198290946,3.9675217799019227
C:/Users/huang/Dropbox/AlexXuRichard/School tests/Stan p&h&cs\test38.csv,-0.0,27.647761909929788,0.7553475075700654,-0.0,-0.0,-0.0,-0.0,-0.0,147.85106461625833,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.8162991272366513,8.82834887482651
C:/Users/huang/Dropbox/AlexXuRichard/School tests/Stan p&h&cs\test39.csv,-0.0,158.61395302178153,-0.25415218730939576,-0.0,-0.0,-0.0,-0.0,-0.0,73.63636674440905,-0.0,-0.0,1.1739939557973011,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.23739406349268263,0.11688627909646995
C:/Users/huang/Dropbox/AlexXuRichard/School tests/Stan p&h&cs\test4.csv,-0.0,114.64771106297596,3.7236105654739093,-0.0,-0.0,-0.0,-0.0,-0.0,30.56028585566547,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.31259348997765546,0.153957250649181
C:/Users/huang/Dropbox/AlexXuRichard/School tests/Stan p&h&cs\test40.csv,-0.0,185.68142421315818,5.879909173852498,-0.0,-0.0,7.642831167685596,-0.0,-0.0,32.214606195849576,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.1420107521221918,0.4235987905202653,-0.0,1.4840358535702798,3.397170974227308
C:/Users/huang/Dropbox/AlexXuRichard/School tests/Stan p&h&cs\test41.csv,-0.0,332.7150925320237,3.2734118845557414,-0.0,-0.0,0.9033025943250601,-0.0,-0.0,0.5716471181365126,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.304796189538779,6.65262938120928
C:/Users/huang/Dropbox/AlexXuRichard/School tests/Stan p&h&cs\test42.csv,-0.0,115.56676816513745,1.3138914077551622,-0.0,-0.0,2.271816324892585,0.45796831816124,-0.0,119.37318425271943,0.18215959646262017,-0.0,-0.0,-0.0,-0.0,0.5614846587092227,-0.0,0.6009270221671026,-0.0,0.7856846713726208,26.956248151753364
C:/Users/huang/Dropbox/AlexXuRichard/School tests/Stan p&h&cs\test43.csv,-0.0,209.89822835556467,0.5100352108643251,0.6790582703408161,-0.0,-0.0,-0.0,-0.0,96.48453709713907,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,4.2354119087623125,-0.0,0.18944514340884958,10.168989517966216
C:/Users/huang/Dropbox/AlexXuRichard/School tests/Stan p&h&cs\test44.csv,0.5829392798404265,-0.0,0.18576639611186266,-0.0,-0.0,79.06940092805702,0.022194105132855343,-0.0,-0.0,-0.0,-0.0,345.05510275006105,337.90315524439734,-0.0,4.513985731299689,-0.0,-0.0,-0.0,0.06883132671325974,0.5508400464104701
C:/Users/huang/Dropbox/AlexXuRichard/School tests/Stan p&h&cs\test45.csv,31.570886721726257,-0.0,4.718520757046164,13.863531091452755,-0.0,49.109304042729754,0.06156021447475562,2.9432988095601567,-0.0,-0.0,209.04916042858542,230.90060239610148,221.24106092402533,-0.0,0.26815867688035583,2.779903512603704,-0.0,-0.0,0.190157761042615,3.082750046608146
C:/Users/huang/Dropbox/AlexXuRichard/School tests/Stan p&h&cs\test46.csv,-1.938561527016939,-0.0,1.9041958115164364,-0.0,-0.0,-0.0,0.2273609670101192,-0.0,-0.0,-0.0,-0.0,0.07078544708612598,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.6995337073920083,0.11913846182586482
C:/Users/huang/Dropbox/AlexXuRichard/School tests/Stan p&h&cs\test47.csv,-0.37931480284940944,-0.0,0.32889732076624606,-0.0,-0.0,50.073502558695374,0.03933814391917945,-0.0,-0.0,-0.0,0.14340991530962424,334.87627964488576,325.59624692371585,0.8737568221609306,-0.0,0.7368224551792264,-0.0,-0.0,0.12055866077450614,0.9629772101798059
C:/Users/huang/Dropbox/AlexXuRichard/School tests/Stan p&h&cs\test48.csv,14.118976268226382,-0.0,5.351650801747131,-0.0,-0.0,-0.0,0.19889834364892875,-0.0,-0.0,-0.0,-0.0,0.06347086457556808,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.6071844007047378,4.847754405195802
C:/Users/huang/Dropbox/AlexXuRichard/School tests/Stan p&h&cs\test49.csv,50.16607735173203,-0.0,1.3421230506762036,5.220168885871641,-0.0,0.21248146606907006,2.0049252090271024,-0.0,-0.0,-0.0,10.84598374548098,0.05140942006212903,-0.0,-0.0,-0.0,6.570827511927991,2.973818622725329,-0.0,0.4892423111588171,3.903660991735547
C:/Users/huang/Dropbox/AlexXuRichard/School tests/Stan p&h&cs\test5.csv,-0.0,79.89146978358913,-0.19553306173199664,-0.0,-0.0,-0.0,-0.0,-0.0,216.2703575791836,1.7558559119620085,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.4302679252143038,1.152172712931656
C:/Users/huang/Dropbox/AlexXuRichard/School tests/Stan p&h&cs\test50.csv,116.9175339358919,-0.0,4.7962019538758245,21.99233644027356,-0.0,63.99843296935989,0.07298043875813555,-0.0,-0.0,0.20481766052287545,1.1747191550413967,200.95251390172288,191.31194978502728,-0.0,0.16837737307487122,-0.0,1.3363462562235346,-0.0,0.22086393340244306,0.5853260198941571
C:/Users/huang/Dropbox/AlexXuRichard/School tests/Stan p&h&cs\test51.csv,38.652844303601064,-0.0,9.94944714879239,9.744908354803268,-0.0,-0.0,0.15197292869444595,0.3532290483892217,-0.0,-0.0,94.40111997609272,0.048378595811430954,-0.0,-0.0,-0.0,18.345092041051007,0.5674234675666779,-0.0,0.45818043549663395,1.2138786174866283
C:/Users/huang/Dropbox/AlexXuRichard/School tests/Stan p&h&cs\test52.csv,22.67485432425529,-0.0,13.342343462207182,0.007084482902611981,-0.0,132.09951070278836,4.790320106560499,4.065682939829588,-0.0,-0.0,146.71569430525702,670.9644807999974,661.172181033933,-0.0,-0.0,0.10830478016976476,1.7734864893790068,-0.0,0.06731865961065688,0.5920084128243905
C:/Users/huang/Dropbox/AlexXuRichard/School tests/Stan p&h&cs\test53.csv,11.355859077212472,-0.0,6.406229210816423,90.69229830070604,-0.0,-0.0,0.15716146610587864,-0.0,-0.0,-0.0,35.73287999042424,0.048492359095616555,-0.0,-0.0,-0.0,-0.0,6.5605641272789175,-0.0,17.49694109370176,1.2067176152962868
C:/Users/huang/Dropbox/AlexXuRichard/School tests/Stan p&h&cs\test54.csv,-4.461160232615498,-0.0,-0.4048226485426155,-0.0,-0.0,-0.0,0.34346915354513236,-0.0,-0.0,-0.0,5.348585380998469,0.10613387321331194,-0.0,-0.0,-0.0,5.996240808842149,-0.0,-0.0,5.441653554961515,0.18002894753023074
C:/Users/huang/Dropbox/AlexXuRichard/School tests/Stan p&h&cs\test55.csv,8.43574167865102,-0.0,-0.30706487558961976,-0.0,-0.0,-0.0,0.2646838919814908,-0.0,-0.0,-0.0,9.39702000225161,0.08191161952191539,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.7653125955652313,2.015082529067528
C:/Users/huang/Dropbox/AlexXuRichard/School tests/Stan p&h&cs\test56.csv,58.721007184862664,-0.0,19.534505939222335,-0.0,-0.0,0.25093419678279033,0.17936319231217143,0.2664943552817862,-0.0,-0.0,-0.0,0.055588732888047054,-0.0,41.960343547764076,0.388771647355928,21.407707899717177,0.6396639530039149,-0.0,0.5168058482419722,1.3602728711627128
C:/Users/huang/Dropbox/AlexXuRichard/School tests/Stan p&h&cs\test57.csv,199.21403586104344,-0.0,53.82217169080327,-0.0,0.02812974458107721,375.4169955489337,10.96591811658857,-0.0,-0.0,-0.0,-0.0,800.9960544603902,791.1732083566541,-0.0,5.768278773142037,-0.0,-0.0,-0.0,0.7673848683992113,0.15060132722136266
C:/Users/huang/Dropbox/AlexXuRichard/School tests/Stan p&h&cs\test58.csv,-0.0,-0.0,1.823037637436697,-0.34514260060268587,17.527980054949715,2.86462119936223,0.03005558031074651,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
C:/Users/huang/Dropbox/AlexXuRichard/School tests/Stan p&h&cs\test59.csv,-0.0,-0.0,-2.811647800069429,-0.0,-0.6829266919436111,-0.6573261863960387,-0.0,-0.0,-0.0,-0.0,-0.0,-0.49965528598638154,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
C:/Users/huang/Dropbox/AlexXuRichard/School tests/Stan p&h&cs\test6.csv,-0.0,37.67272274900831,0.45981654656844106,-0.0,-0.0,-0.0,-0.0,-0.0,233.2766469972964,0.2385288604012815,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0240488018307685,-0.0,0.19472168494885117,0.10383015664334169
C:/Users/huang/Dropbox/AlexXuRichard/School tests/Stan p&h&cs\test60.csv,-0.0,-0.0,0.9913676482303915,-0.0,7.6925495992545905,4.857552444465003,-0.0,1.3250112065302047,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.7462061870190604,-0.0,-0.0,-0.0
C:/Users/huang/Dropbox/AlexXuRichard/School tests/Stan p&h&cs\test61.csv,-12.416730894932781,-0.0,-1.0164091443931262,-0.6860663563911409,-0.8158229617198917,-0.7476394342272332,-0.0,-0.0,-0.4528453246964526,-0.0,6.148550104835288,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
C:/Users/huang/Dropbox/AlexXuRichard/School tests/Stan p&h&cs\test62.csv,-0.0,-0.0,1.109024229789532,-0.0,8.387296396248086,0.6717608400503526,-0.0,1.0746522648783985,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.2954800636986898,0.25931243739039794,3.5457494468142845,-0.0,-0.0,-0.0
C:/Users/huang/Dropbox/AlexXuRichard/School tests/Stan p&h&cs\test63.csv,-6.815001067610604,-0.0,-0.0,-0.0,-1.3534135887880998,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.6412862130001672,-0.0,-0.0,-0.0,-0.0,-0.0
C:/Users/huang/Dropbox/AlexXuRichard/School tests/Stan p&h&cs\test64.csv,-0.0,-0.0,-2.700148033462665,-0.0,0.7947375920971971,0.8885647041074063,-0.0,1.499884054827615,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
