,physics,history,research,theory,mit,computer,engineering,systems,science,areas,quantum,experiment,data,show,submenu,matter,software,professor,award,faculty
C:/Users/huang/Dropbox/AlexXuRichard/School tests/MIT p&h&cs\test166.csv,-0.0,-0.0,20.342908256221694,-0.0,203.7665516110817,30.18489008496389,-0.0,4.2591563744927505,-0.0,-0.0,2.533003629733859,-0.0,4.731123186667882,0.35372377899683555,-0.0,-0.0,-0.0,0.5618884324883829,49.60270794100186,1.5802309932998804
C:/Users/huang/Dropbox/AlexXuRichard/School tests/MIT p&h&cs\test167.csv,-0.0,-2.9950551130026706,-3.83044557957976,-0.0,6.79152447729305,12.957673768643147,-0.9857915889591382,-0.0,0.07317434287110816,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.2046045032936646,0.44626914534071527,-0.0,-0.4065534031556911
C:/Users/huang/Dropbox/AlexXuRichard/School tests/MIT p&h&cs\test168.csv,-0.0,-0.0,115.68778932126402,88.95282925862762,3.8828623344956488,3.001048810226846,2.0189533276630955,0.5207677237093812,2.5774997353317333,46.33593869679313,-0.0,-0.0,36.856159926752674,-0.0,-0.0,-0.0,1.1014608665258112,0.9019357324113059,-0.0,-0.0
C:/Users/huang/Dropbox/AlexXuRichard/School tests/MIT p&h&cs\test169.csv,-0.3700406426611648,-0.0,283.3931820794685,0.2862590574414213,1.3264868453116578,4.148904125762267,88.43751880027116,36.789408685810855,1.631945552385311,146.27699345731654,-0.0,-0.0,10.591725548870516,-0.0,-0.0,-0.0,605.5308836047592,2.3031255032079634,-0.0,0.6323559725175052
C:/Users/huang/Dropbox/AlexXuRichard/School tests/MIT p&h&cs\test17.csv,-0.0,174.0460904638487,4.135467345597459,-0.0,-0.0,-0.0,-0.0,-0.0,0.015475807280362635,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.028495220685986575,0.31050918026445035,2.823175412354963
C:/Users/huang/Dropbox/AlexXuRichard/School tests/MIT p&h&cs\test170.csv,-0.0,-0.3268212847870794,80.63875061167487,-0.0,0.30067478501356154,3.0046841485970837,3.334387972666235,405.91642966843307,-0.0829523589608065,65.60804984655371,-0.0,-0.0,15.244021308197047,-0.0,-0.0,-0.0,59.35163138644348,0.42422543816634667,0.05091627260867757,-0.0
C:/Users/huang/Dropbox/AlexXuRichard/School tests/MIT p&h&cs\test171.csv,-0.0,-0.0,462.61331278103984,43.21642884140799,0.2534250216925718,6.6717935178110555,13.065037674371434,28.61609476728385,3.032149125129215,164.3407881371966,-0.0,-0.0,29.895627279494473,-0.0,-0.0,-0.0,25.770607936715567,0.35646007938567853,0.3448728224226094,0.2686482555135863
C:/Users/huang/Dropbox/AlexXuRichard/School tests/MIT p&h&cs\test172.csv,-0.0,-0.0,65.74236484350648,4.332863232629874,15.339398146299605,14.140357519194497,6.479333323261082,79.35083401724214,3.1767468313414438,43.813346214205396,-0.0,-0.0,0.6346314234677961,-0.0,-0.0,-0.0,3.228735733138549,8.55090920927075,-0.0,-0.0
C:/Users/huang/Dropbox/AlexXuRichard/School tests/MIT p&h&cs\test173.csv,-0.0,-0.0,70.5678534339328,-0.0,4.3469328780366405,6.274022315529829,1.46765671873139,-0.0,29.756629696490872,27.56434999367666,-0.0,-0.0,1.8682378395681756,-0.0,-0.0,-0.0,2.3320765850037475,1.8911275731456785,-0.0,-0.0
C:/Users/huang/Dropbox/AlexXuRichard/School tests/MIT p&h&cs\test174.csv,-0.0,-0.0,7.205721982267034,-0.0,1.3407727306506039,2.514720685479392,-0.14662865718250645,77.1721974946032,12.868002924366744,-0.0,-0.0,-0.0,110.35506245685309,-0.0,-0.0,-0.0,0.039275960743803226,0.8952331942536542,-0.0,-0.048220841657879605
C:/Users/huang/Dropbox/AlexXuRichard/School tests/MIT p&h&cs\test175.csv,-0.0,-0.0,39.66037227597934,0.44878200552617625,1.8232557130577072,46.635950201496804,1.611451859236673,10.924750157873277,3.2564595237281995,7.2229534176607455,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.6878174233004124,2.5148207552788593,12.021909875025186,0.2118206284030634
C:/Users/huang/Dropbox/AlexXuRichard/School tests/MIT p&h&cs\test176.csv,-0.5875391171835644,-0.0,360.7081256508309,100.35389955764573,40.93760020305178,91.71543593752425,196.29859143012192,28.74700117524173,45.47538801328749,111.71373505844385,-0.0,0.21176064292874747,37.27347021625467,-0.0,-0.0,-0.0,127.15007790031966,12.64702588897134,2.225530291885843,3.5304870400253896
C:/Users/huang/Dropbox/AlexXuRichard/School tests/MIT p&h&cs\test177.csv,-0.0,-0.0,69.84455237602725,-0.0,-0.18689478297676196,6.090899624278029,12.16538454374398,107.4054012958418,-0.27694487918024757,22.650203428127043,-0.0,-0.0,25.033652106377975,-0.0,-0.0,-0.0,87.01588431962956,1.5707645832954407,3.914123292252312,-0.0
C:/Users/huang/Dropbox/AlexXuRichard/School tests/MIT p&h&cs\test178.csv,-0.0,-0.0,79.5921587781627,260.071369630932,1.5152044285610027,3.852858085270091,2.9230668833386555,58.79177651255418,5.514902163701074,31.56258645847684,-0.0,-0.0,3.407281556319705,-0.0,-0.0,-0.0,1.9209734736293673,0.6584288078703973,-0.0,0.5790523154073234
C:/Users/huang/Dropbox/AlexXuRichard/School tests/MIT p&h&cs\test179.csv,-0.0,-0.0,123.7724276319823,0.9409545725304772,0.1951896708380464,6.844061780612194,16.166524182093205,440.4095727608068,0.05614019392776551,135.97343509959876,-0.0,-0.0,683.6090469382698,-0.0,-0.0,-0.0,41.92027440709827,1.2758968728924485,-0.0,0.022930341022252283
C:/Users/huang/Dropbox/AlexXuRichard/School tests/MIT p&h&cs\test18.csv,-0.0,325.100649038965,2.4849447000023535,-0.0,-0.0,-0.0,-0.0,-0.0,0.027077771809226558,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.015057570193226018,3.764959912120793,0.2596589942716578
C:/Users/huang/Dropbox/AlexXuRichard/School tests/MIT p&h&cs\test180.csv,-0.0,-0.0,-1.2530465855078086,-0.5424981024045038,-0.38287782818915544,-0.20006879217705997,-0.0,-0.1603470467278097,-0.38929529356549014,-0.0,-0.15366359661224577,-0.0,-0.11902380447489276,-0.0,-0.0,-0.0,-0.0,-0.10671213847063779,0.06343981021821073,0.0008778661104042129
C:/Users/huang/Dropbox/AlexXuRichard/School tests/MIT p&h&cs\test181.csv,-0.0,-0.0,18.38044131520523,-0.0,12.978520630082649,42.80742402810503,0.30627892400280743,-0.22262160287029525,1.123491276580318,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.48264142722899983,2.8987047653316758,-0.09592749922342596
C:/Users/huang/Dropbox/AlexXuRichard/School tests/MIT p&h&cs\test182.csv,-0.0,-0.0,86.34660171006578,27.834142515751992,29.065536814217396,77.34680761586905,7.441019792004935,-0.0,20.345493503784073,24.128460548712358,-0.0,-0.0,1.6573091646350326,-0.0,-0.0,-0.0,2.0870678737092727,0.22697595169573048,0.21104105622289834,3.5934637634022346
C:/Users/huang/Dropbox/AlexXuRichard/School tests/MIT p&h&cs\test183.csv,-0.0,-0.0,128.04472348850803,-0.0,16.32258753970191,6.519278577058636,18.447176111411913,10.73377932354968,3.2579570160676132,52.30837552984529,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,38.816803374346,1.0515880494939864,0.13279095062945853,2.255283172810027
C:/Users/huang/Dropbox/AlexXuRichard/School tests/MIT p&h&cs\test184.csv,-0.0,-0.0,49.95984740131311,-0.0,-0.11467227382293944,4.5806082448928,0.9530498929843504,147.79727414626285,0.26554749361857277,40.69651315277872,-0.0,-0.0,13.48335477210218,-0.0,-0.0,-0.0,23.39212255011428,1.1833599003326318,0.1497342059461205,-0.0
C:/Users/huang/Dropbox/AlexXuRichard/School tests/MIT p&h&cs\test185.csv,-4.273474961479013,-0.0,-3.6525381545470577,-2.696216595798481,-3.129655079621653,-0.0,-0.0,-0.6488647633044915,-0.0,-0.0,7.85698673157019,-0.0,-0.0,-0.0,-0.0,-0.6028246050670811,-0.0,-0.5230766458757873,-0.38575380895086764,-0.48803559827974285
C:/Users/huang/Dropbox/AlexXuRichard/School tests/MIT p&h&cs\test186.csv,-0.0,-0.0,-0.9415095119202024,-0.0,0.8461522042806621,2.028905863863972,-0.06708094623236717,0.12179715412939159,0.9352619467834048,-0.0,-0.0,-0.0,-0.06836858599099359,-0.0,-0.0,-0.0,-0.0,0.04281090425011294,0.3670060149411201,-0.0
C:/Users/huang/Dropbox/AlexXuRichard/School tests/MIT p&h&cs\test187.csv,-0.0,-0.0,158.55027855443723,3.6115346669397255,2.119432853793515,14.274916310160181,30.048299579080588,143.8763341974707,-0.16606141709678043,105.99835160323711,-0.0,-0.0,47.58434748782323,-0.0,-0.0,-0.0,126.4097817159247,0.1407643882330409,-0.0,-0.0
C:/Users/huang/Dropbox/AlexXuRichard/School tests/MIT p&h&cs\test188.csv,-0.0,-0.0,160.58708137647912,37.02094828394026,0.773792241786051,17.06367681618066,10.440937377788543,8.001254223026095,16.065766846443342,67.96864964133894,-0.0,-0.0,8.215404663510105,-0.0,-0.0,-0.0,1.2621978387457669,4.840983073482264,0.12824797349198427,-0.0
C:/Users/huang/Dropbox/AlexXuRichard/School tests/MIT p&h&cs\test189.csv,-0.0,-0.0,170.62382386602587,145.406664970542,0.7373072140788187,26.822330204843997,6.98224603860961,-0.0,20.108485132637178,62.200965941640774,0.5339639326670661,-0.0,33.883370009203524,-0.0,-0.0,-0.0,1.1990714972898264,0.9593649559917026,0.12213790280406238,0.8372886184990246
C:/Users/huang/Dropbox/AlexXuRichard/School tests/MIT p&h&cs\test19.csv,-0.0,297.14146764709784,2.7590116870971384,-0.0,-0.0,-0.0,-0.0,-0.0,1.354286702359111,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.015782888089552607,1.5496499559919406,0.2876411839724583
C:/Users/huang/Dropbox/AlexXuRichard/School tests/MIT p&h&cs\test190.csv,-0.0,-0.0,247.97297998067225,32.45982012757067,0.18009806099435044,21.626391451831807,2.6400134002769833,20.767281259699143,24.859196595681663,391.69422421337913,-0.0,-0.0,35.94523472967815,-0.0,-0.0,-0.0,1.31199282801535,0.019340808594593313,-0.0,-0.0
C:/Users/huang/Dropbox/AlexXuRichard/School tests/MIT p&h&cs\test191.csv,-0.0,-0.0,161.0658635126918,-0.0,-0.08215197892894624,51.53819125791595,11.983899770783328,144.32084634415935,-0.15108994987741356,83.70308220490759,-0.0,-0.0,8.298161553280773,-0.0,-0.0,-0.0,34.38847397224786,0.14422909676400736,-0.0,-0.0
C:/Users/huang/Dropbox/AlexXuRichard/School tests/MIT p&h&cs\test192.csv,-0.0,-0.0,-5.026113836869579,-0.0,-1.8795458805521146,1.1191655192051788,-0.0,1.4255598410274972,3.0012547382420998,-0.0,-0.0,-0.0,11.409952765492868,-0.0,-0.0,-0.0,0.4020205843971435,1.2056628919445056,-0.0004694022796246745,-0.0
C:/Users/huang/Dropbox/AlexXuRichard/School tests/MIT p&h&cs\test193.csv,-0.0,-0.0,-1.419070609711221,-0.0,-0.8653947337026211,-0.4846368335033704,-0.0,-0.41246913112098244,-0.8119810331834268,-0.0,-0.0,-0.0,2.6674144093567085,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
C:/Users/huang/Dropbox/AlexXuRichard/School tests/MIT p&h&cs\test194.csv,-0.0,-0.0,-0.857335613735031,-0.374742734485916,-0.5050376774282177,-0.05489321444079666,-0.22234750464083167,0.14010694802761944,-0.2597648634488058,-0.0,-0.0,-0.0,7.97304429046905,-0.0,-0.0,-0.0,-0.03369048117393105,-0.12242564969990748,0.09146655643573273,-0.0
C:/Users/huang/Dropbox/AlexXuRichard/School tests/MIT p&h&cs\test195.csv,-0.0,-0.0,288.1449399988354,2.1537774665051397,2.5426355295466254,10.898800161082653,50.382229248956264,32.5985542217668,6.651627954762498,140.67747720858972,-0.0,-0.0,17.70225495803408,-0.0,-0.0,-0.0,137.39951466436327,0.601220516405286,-0.0,-0.0
C:/Users/huang/Dropbox/AlexXuRichard/School tests/MIT p&h&cs\test196.csv,-0.0,-0.0,-0.5150584299354724,-0.10991437763368717,-0.2203198375480943,4.592856417455184,0.04831295446420792,-0.0,2.395628671215183,-0.0,-0.0,-0.0,0.42749270108980864,-0.0,-0.0,-0.0,-0.0,-0.04030826529550299,-0.0,-0.0
C:/Users/huang/Dropbox/AlexXuRichard/School tests/MIT p&h&cs\test197.csv,-0.0,-0.0,99.0141227456242,-0.0,-0.026678214923593246,0.7104209265814866,8.0924207200786,404.88998703097036,-0.05279312239331932,153.72628778542935,-0.0,-0.0,500.38663874801983,-0.0,-0.0,-0.0,18.378652982465905,0.05327609234904127,-0.0,-0.0
C:/Users/huang/Dropbox/AlexXuRichard/School tests/MIT p&h&cs\test198.csv,-0.0,-0.0,182.23722464205312,0.1378970658974429,-0.039823972948460865,17.053006787921984,14.781129955134181,47.547226368948856,8.956211317440866,69.5761662758003,-0.0,-0.0,2.908007811161854,-0.0,-0.0,-0.0,3.3760650122309697,0.563763373742844,0.5308828068044504,-0.0
C:/Users/huang/Dropbox/AlexXuRichard/School tests/MIT p&h&cs\test199.csv,-0.0,-0.0,-5.9533534047896515,-0.0,-0.0,-0.6566608452222534,-0.0,10.503134985867675,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.46624568071873457,-0.0,-0.0
C:/Users/huang/Dropbox/AlexXuRichard/School tests/MIT p&h&cs\test2.csv,-0.0,52.34932478298546,41.63495561284183,-0.0,-0.0,0.8514554387676684,0.8115788226501193,-0.0,3.279688219433828,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,5.264442643707341,0.4850580434070336,70.14375598905417
C:/Users/huang/Dropbox/AlexXuRichard/School tests/MIT p&h&cs\test20.csv,-0.0,218.25705651196657,4.098963941155634,0.04448712177476516,-0.0,-0.0,-0.0,-0.0,12.266732524022881,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.02024072084928576,10.48187653560472,0.384975195254813
C:/Users/huang/Dropbox/AlexXuRichard/School tests/MIT p&h&cs\test200.csv,-0.0,-0.0,520.7028714822686,0.08610432900114852,0.27138562535484545,2.0343051015043665,3.7460300763817482,10.569352511357689,10.85645474980978,223.5485966131055,-0.0,-0.0,17.425610970217445,5.707264371310369,-0.0,-0.0,0.44150538883889073,0.3476273341507797,-0.0,0.03271963353714485
C:/Users/huang/Dropbox/AlexXuRichard/School tests/MIT p&h&cs\test201.csv,-0.0,-0.0,-1.6885179326910429,-2.037843949200149,-3.980842452900604,-0.857143085433334,-0.0,-0.0,-1.3541422094741264,-0.0,-0.0,-0.0,-0.36815172421274595,-0.0,-0.0,-0.0,-0.15805202453950667,3.425396942482337,-0.3226569248987001,-0.0
C:/Users/huang/Dropbox/AlexXuRichard/School tests/MIT p&h&cs\test202.csv,-0.0,-0.0,-0.0,-0.0,-12.945322868993172,-6.138174671476344,-6.490133543673773,-0.0,-9.119354663058736,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-4.878745631221986,-0.0,-0.0
C:/Users/huang/Dropbox/AlexXuRichard/School tests/MIT p&h&cs\test203.csv,-0.0,-0.0,-1.2746200692958747,-0.0,0.24489507182681008,5.5316837401050885,-0.2035388471011421,-0.0,0.3449517168993233,-0.20797234745098753,-0.0,-0.12961643220734248,-0.08579259508326749,-0.0,-0.0,-0.0,-0.0,1.1147075739451,16.980155558867136,-0.10728386136385323
C:/Users/huang/Dropbox/AlexXuRichard/School tests/MIT p&h&cs\test204.csv,-0.0,-0.0,0.27250930460148665,-0.10016757605648142,7.754869170675073,20.8715667535596,0.4627498196805066,105.94532206420757,1.6960035576490766,-0.0,-0.0,-0.0,4.513443964196129,-0.0,-0.0,-0.0,2.462037409582633,-0.035056519692047865,1.2427430544353057,0.30671555113417204
C:/Users/huang/Dropbox/AlexXuRichard/School tests/MIT p&h&cs\test205.csv,-0.0,-0.0,61.809408789178605,-0.0,5.301277101474995,14.188604349870339,1.6484296143567352,8.57390550966888,19.92752349449819,19.312218824025848,-0.0,-0.0,2.384657079695884,-0.0,-0.0,-0.0,-0.0,2.2844952086122157,0.30768336054562295,-0.0
C:/Users/huang/Dropbox/AlexXuRichard/School tests/MIT p&h&cs\test21.csv,-0.0,39.48239272757386,2.2296170075532875,-0.0,-0.0,-0.0,-0.0,-0.0,0.2015723154310261,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.04052238925026938,4.244711180841909,0.7926415559702383
C:/Users/huang/Dropbox/AlexXuRichard/School tests/MIT p&h&cs\test22.csv,-0.0,127.36731970993455,1.5052664984088042,-0.0,-0.0,-0.0,-0.0,-0.0,3.950973778832858,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.03171354306824638,0.45149574426907857,0.6222664603931407
C:/Users/huang/Dropbox/AlexXuRichard/School tests/MIT p&h&cs\test23.csv,-0.0,185.407701153033,4.805375355507944,-0.0,-0.0,-0.0,-0.0,-0.0,0.11776974101488702,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.022946510536648996,2.41144558504439,0.45165852258912476
C:/Users/huang/Dropbox/AlexXuRichard/School tests/MIT p&h&cs\test24.csv,-0.0,152.44801639704443,6.496915123760507,-0.0,-0.0,-0.0,-0.0,-0.0,0.14104742601754977,-0.0,-0.0,-0.0,-0.0,0.5631038959441409,-0.0,-0.0,-0.0,-0.02721519915934241,0.3911011674910301,0.5373769119465891
C:/Users/huang/Dropbox/AlexXuRichard/School tests/MIT p&h&cs\test25.csv,-0.0,155.48826555049192,6.4051827670011745,-0.0,-0.0,-0.0,-0.0,-0.0,0.1399926959745231,-0.0,-0.0,-0.0,-0.0,0.5556910845778664,-0.0,-0.0,-0.0,-0.02675225717700401,0.38564563698692267,0.5298961683334965
C:/Users/huang/Dropbox/AlexXuRichard/School tests/MIT p&h&cs\test26.csv,96.82248469335065,-1.1252527469124267,14.791018185233849,29.359472957249963,25.909451791877057,-0.0,1.0315495686065794,10.152259645659154,8.538751803813208,2.1268956472988365,42.110000067692496,27.098239660109687,0.601506503937597,21.670183369721105,21.716865210150093,16.94184341607005,-0.0,6.300457602059761,1.3627627729082572,7.72564912168413
C:/Users/huang/Dropbox/AlexXuRichard/School tests/MIT p&h&cs\test27.csv,218.8817920954927,-0.5858839750822388,53.808300623221186,15.331268903340932,20.223130456394323,0.03231165645656685,0.018801387682269643,0.6152278615660579,41.57757298460975,1.1118700035793079,2.1910852250384107,18.72034627059937,0.31460626542211506,11.316034112182768,11.340364489342901,7.078137819281488,-0.0,0.06991081744108399,0.9424913661645159,1.1295826441584225
C:/Users/huang/Dropbox/AlexXuRichard/School tests/MIT p&h&cs\test28.csv,136.94100227238533,-0.8621550432705514,22.80647903441327,22.634375903453506,63.68692174651172,-0.0,-0.0,-0.0,26.701188383396396,6.316495017037533,3.2364821033679876,40.9502497755635,0.46505476462830403,16.705361282777627,16.741210605296185,3.447610779664418,-0.0,14.472801126954797,0.047858641025615045,12.841940411398642
C:/Users/huang/Dropbox/AlexXuRichard/School tests/MIT p&h&cs\test29.csv,156.0001153834142,-0.7755197733591361,34.21334977303065,26.006862321513967,18.03063299702297,0.043458159738450464,-0.0,0.19950078029379728,2.214612083502189,1.4857700084642107,2.922125468489835,19.483300994909918,0.4202155793549299,15.07267644481832,15.104960424878751,6.2030169405292215,-0.0,2.288070849318787,-0.0,3.280379181803484
C:/Users/huang/Dropbox/AlexXuRichard/School tests/MIT p&h&cs\test3.csv,-0.0,255.6126271012921,3.4548205109741836,-0.0,-0.0,-0.0,-0.0,-0.0,5.404622284598864,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.01664228528204706,9.159475475689023,0.349818515603993
C:/Users/huang/Dropbox/AlexXuRichard/School tests/MIT p&h&cs\test30.csv,130.0591315877037,-0.8925826697981161,25.43771909645991,46.413867586903805,28.62882862707881,-0.0,-0.0,-0.0,6.5140978102051905,1.7225279697921256,3.38674220182117,15.772754448622862,0.4874047606863236,17.458045131180352,17.495367146525343,6.774496161249457,-0.0,5.077942505585351,0.5393892629415933,1.753649475447198
C:/Users/huang/Dropbox/AlexXuRichard/School tests/MIT p&h&cs\test31.csv,119.1180510441173,-0.9542909587701706,49.091186029044444,25.372414930561792,73.99633097518259,-0.0,0.16854052674346348,2.499800461919356,27.326165659528872,1.8490535074964043,3.6343806089345394,23.408763254362366,0.5234559197246842,18.72187290709375,18.761820687072003,3.8736167330439515,-0.0,8.873796456311394,0.5791230470048698,1.881961638226064
C:/Users/huang/Dropbox/AlexXuRichard/School tests/MIT p&h&cs\test32.csv,170.1768739112581,-0.7167973791199619,28.93081215652757,30.16468197482948,53.648340505352955,-0.0,0.024407584901015678,-0.0,8.167879544526643,1.394478585151421,2.7400360012550578,12.746545841764954,0.3949584254252125,14.10497544753384,14.135014804733467,2.919990457112688,-0.0,1.9468481559322315,5.5046904651698165,8.247843657928708
C:/Users/huang/Dropbox/AlexXuRichard/School tests/MIT p&h&cs\test33.csv,154.23560034746913,-0.7758425978573332,25.18788880790242,20.759225495265227,17.101569598254915,-0.0,-0.0,0.07916161087549545,10.694714531888149,1.5154606985318326,5.0105716448411926,19.14420595866017,0.42941963967063934,15.314729302512042,15.347283257153867,21.34263902201243,-0.0,38.197326869296425,3.204339311884122,3.3413600302303
C:/Users/huang/Dropbox/AlexXuRichard/School tests/MIT p&h&cs\test34.csv,114.29423051083394,2.816824689164241,14.65895551098538,26.332689498541765,68.28996054067849,-0.0,-0.0,0.10096390609380242,2.895420686666731,1.9240554129526803,3.779889692935736,24.28190270187323,0.5454489967448202,19.42571444657486,19.466928820494186,9.967649954350245,-0.0,13.617006374884994,5.117612739355785,1.961858465439854
C:/Users/huang/Dropbox/AlexXuRichard/School tests/MIT p&h&cs\test35.csv,134.35276455917682,-0.8617998927363612,16.557983145923856,23.264202515445263,40.718258387445275,-0.0,-0.0,-0.0,8.08925595262607,1.701558969349067,3.3417364512267853,35.26092180561588,0.4826040290664427,17.161911093767586,17.19825366638023,13.963915400490924,-0.0,16.671368159710507,-0.0,5.748701842925211
C:/Users/huang/Dropbox/AlexXuRichard/School tests/MIT p&h&cs\test36.csv,90.41120265006343,0.3739569897332348,63.539616293239426,31.430774221644448,48.56674384587741,-0.0,-0.0,-0.0,5.789921995834733,2.3010269630905786,4.517675011339882,28.980988988139654,0.65293060845487,23.18577660135649,23.234782806283885,12.529249946829795,-0.0,0.9637759613096399,0.07756449978889839,5.06440507070272
C:/Users/huang/Dropbox/AlexXuRichard/School tests/MIT p&h&cs\test37.csv,78.09734638702102,-0.8188137296180199,27.020084337219068,22.273615329527328,48.906057434120015,-0.0,23.166442492105823,2.184486050625905,43.80445518854968,1.6324333285772425,170.36803316576498,14.861261142195664,0.46344088596923794,16.431000318082347,16.465663926028874,3.423482633882097,-0.0,0.961380180752052,4.968730499995137,3.5908304512086153
C:/Users/huang/Dropbox/AlexXuRichard/School tests/MIT p&h&cs\test38.csv,128.56610666803542,-0.8871748200436744,29.36904388832736,24.208416627419133,54.27921233064646,-0.0,-0.0,-0.0,2.6826663077827897,1.7758529559877736,3.4796051733569016,22.316014267992223,0.5043867463805299,17.85774706636278,17.895349665938678,3.7226098248017743,-0.0,8.018782386909903,-0.0,1.8131020958730621
C:/Users/huang/Dropbox/AlexXuRichard/School tests/MIT p&h&cs\test39.csv,88.51336820281797,-0.907769701837384,11.572720269232706,32.484765428747686,147.21313424951268,-0.0,67.98267068948377,0.2462591420072895,40.35356872204444,1.824385623001446,3.5736298421902704,16.58124802660486,0.5184098101122095,18.32804577037995,18.36656608913812,7.132595576159534,-0.0,0.6313772454691842,37.84143848139017,19.175253767671606
C:/Users/huang/Dropbox/AlexXuRichard/School tests/MIT p&h&cs\test4.csv,-0.0,273.9175642537013,12.23656277308781,-0.0,-0.0,-0.0,-0.0,-0.0,85.3200917492086,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.014123915107187355,0.2492345065296554,0.3472875358126068
C:/Users/huang/Dropbox/AlexXuRichard/School tests/MIT p&h&cs\test40.csv,124.70532064365698,-0.9032217257576947,35.71979252834378,24.879830703515147,37.39790057036958,-0.0,0.8780669867321663,2.6934204016842145,14.027595756851134,1.8285115236358411,24.899203796277323,22.928593702057306,0.5198214810371957,18.351621316950837,18.39011874453597,20.927811185757644,-0.0,22.007185121058367,1.549081525999442,1.8727051311798566
C:/Users/huang/Dropbox/AlexXuRichard/School tests/MIT p&h&cs\test41.csv,150.76318077374935,-0.775600227157077,7.364607620473557,26.470675809670507,12.511167346695375,-0.0,-0.0,-0.0,11.081742726082,1.5764615367958905,3.0905079610073445,19.74762371523144,0.44837245453426633,20.825540501721587,15.83970529331507,3.3055522863453315,-0.0,0.9340471215384498,6.904678100878894,1.614124508201396
C:/Users/huang/Dropbox/AlexXuRichard/School tests/MIT p&h&cs\test42.csv,119.82094605116941,-0.9290988320519944,18.417329518112425,41.54950878371573,15.672827315092809,-0.0,-0.0,1.0313357244120493,13.914077751626218,1.8960679034647177,41.49634581807463,17.19119396437627,0.5395130430671967,18.995642148587187,19.033508827842578,7.399712191944841,-0.0,1.1234060460688302,-0.0,1.9408385426797075
C:/Users/huang/Dropbox/AlexXuRichard/School tests/MIT p&h&cs\test43.csv,59.3644193404526,-0.7046861570598796,30.39925691089895,19.59296428473397,47.58263235764795,0.04141330764456291,4.467576653573628,4.080878999864492,18.553984691852616,1.4438637322936054,196.64031623829501,13.079401177031274,0.4110292837149361,14.451142863261817,14.479896465449219,5.302468125809503,-0.0,0.1140150560875554,-0.0,1.4775592047533974
C:/Users/huang/Dropbox/AlexXuRichard/School tests/MIT p&h&cs\test44.csv,126.99277332101923,-0.8858398011601569,23.455672181307747,24.708327950742397,21.812749030600944,-0.0,-0.0,0.2507020169725943,10.118461197110982,1.8223546013786491,3.569547384086285,16.494679579071622,0.5189997137632267,18.223295401925025,18.2594867654878,3.8193457386746257,-0.0,0.14421292713101289,1.5386175800876514,1.864378832780993
C:/Users/huang/Dropbox/AlexXuRichard/School tests/MIT p&h&cs\test45.csv,117.05016221721428,-0.9424510253778339,26.705647383014508,26.368069296115316,72.01331087605632,-0.0,-0.0,-0.0,8.285169252656862,1.9465898647714535,3.8117636450458616,31.11217470767641,0.5546303248222272,19.44707830548878,19.485628040693555,6.709242938620896,-0.0,9.192944766807033,0.20392337334781008,7.373178727585977
C:/Users/huang/Dropbox/AlexXuRichard/School tests/MIT p&h&cs\test46.csv,122.10745703325162,-0.9108149698311396,51.54928343873923,25.560213222147688,22.56474197817841,-0.0,1.6374361439753382,2.76341734481517,8.971316285403047,1.8887745000986629,70.62928129176241,23.536699978864355,0.5384010457723613,18.8510929303874,18.88839162061967,27.76861574362964,-0.0,4.7739541687455045,21.358213202711354,1.9335195270357144
C:/Users/huang/Dropbox/AlexXuRichard/School tests/MIT p&h&cs\test47.csv,167.16465792336106,-0.7066533020702018,15.36029187425386,25.253758390108707,11.160340408520074,-0.0,-0.0,-0.0,11.221131502923782,1.4712649700531315,5.131779840000226,68.80205440178543,1.4913732530037032,14.67001953054081,14.698991550014203,9.166127226538443,-0.0,2.260401701773703,5.6941791217245745,2.7297098127558073
C:/Users/huang/Dropbox/AlexXuRichard/School tests/MIT p&h&cs\test48.csv,220.22176504151946,-0.5588000002665731,36.20412055570918,19.472613992281893,28.797143324348735,-0.0,-0.0,-0.0,15.90843484617164,1.168109116332856,2.288927586466742,24.41351108959385,0.3337982054775553,11.637113117457199,11.660052698700413,2.4499053205380745,-0.0,14.823074219251483,1.5529716669294333,1.1957563517673708
